Site,C14Age,C14SD,LabCode,Material,Culture,Latitude,Longitude,Description,Comments,Reference,FullReference,Exclude,Class
Bella Vista-2,782,27,KIA-38831,,Irobi,-13.2635,-63.7066,The site is surrounded by a ring ditch. 16 urn burials were recovered. One large urn contained an adult buried with ceramic offerings. Pits with debris were found around the burials.,Granja del Padre.,Prümers 2014,"Prümers, Heiko. 2014. “Sitios Prehispánicos Con Zanjas En Bella Vista, Provincia Iténez, Bolivia.” In Amazonía: Memorias de Las Conferencias Magistrales Del 3er Encuentro Internacional de Arqueología Amazónica, edited by Stéphen Rostain, 73–89. Quito: Ekseption Publicidad.",FALSE,NI
Darci Grazziotin (RS-AN-03),780,60,Beta-178136,Charcoal,Taquara/Itararé,-28.6734,-50.4241,"Pit house village with 4 structures, including a very large pit with 18 m diameter. Excavations at the large structure uncovered a semi-circle of hearths around central post holes. A smaller structured contained a large central fire pit with a surrounding bench and domestic debris.",,Copé 2006,"Copé, Silvia Moehlecke. 2006. “Les Grands Constructeurs Précoloniaux Du Plateau Du Sud Du Brésil: Étude de Paysages Archéologiques à Bom Jesus, Rio Grande Do Sul, Brésil.” Paris: Universite de Paris I.",FALSE,UN
Rio do Meio (FLN-57),780,60,Beta-178077,Charcoal,Taquara/Itararé,-27.4290,-48.4982,,,Fossari 2004,"Fossari, Teresa Domitila. 2004. “A População Pré-Colonial Jê Na Paisagem Da Ilha de Santa Catarina.” Florianópolis: UFSC.",FALSE,UN
Culuene 1,780,90,Beta-210471,,Tupiguarani,-14.5200,-52.8900,,,Corrêa 2014,"Corrêa, Angelo A. 2014. “Pindorama de Mboîa e Îakaré: Continuidade e Mudança Na Trajetória Das Populações Tupi.” São Paulo: Universidade de São Paulo.",FALSE,TP
Deus me Livre 1 (PA-AT-22),780,60,,,Tupiguarani (Itacaiúnas),-5.8400,-50.4500,ADE site.,,Corrêa 2014,"Corrêa, Angelo A. 2014. “Pindorama de Mboîa e Îakaré: Continuidade e Mudança Na Trajetória Das Populações Tupi.” São Paulo: Universidade de São Paulo.",FALSE,TP
Ilha Dionísio,780,30,Beta-423122,,Ilha Dionísio,-9.1875,-64.3853,A 350 x 550 m ADE site with occupation debris and funerary areas with potential urns (ceramic deposits).,"Kater (2018) classifies the ceramics as Pocó-Açutuba, not Polychrome (contra Miller 1978).",Miller 1978,"Miller, Eurico T. 1978. “Relatório Das Pesquisas Arqueológicas No Território Federal de Rondônia (Alto Rio Madeira, Do Yata Ao Cuniã)”. PRONAPABA.",FALSE,SB
Independência (PA-AL-08),780,60,SI-3515,,Polychrome (Independência),-1.8000,-52.2100,,,Pouguet 2003,"Pouguet, Martial Raymond Henri. 2003. “Contribuição à Arqueologia Amazônica. Estudo de Caso: A Cerâmica Dos Sítios Arqueológicos Do Alto Madeira (Estados de Rondônia e Amazonas).” Pontifícia Universidade Católica do Rio Grande do Sul.",FALSE,PL
MG-26,780,50,Beta-74084,,Aratu,-19.1460,-47.2600,,,Chmyz 1995,"Chmyz, Igor. 1995. “Programa de Salvamento Arqueológico - Atividades Do Centro de Estudos e Pesquisas Arqueológicas Da Universidade Federal Do Paraná. Usina Hidrelétrica de Nova Ponte, Relatório Final - Estudos Ambientais.” Vol. 1. Belo Horizonte: Companhia Energética de Minas Gerais e Leme Engenharia Ltda.",FALSE,PC
Pointe Balaté (97311.120),780,30,POZ-35842,,Arauquinoid (Barbakoeba),5.4940,-54.0300,The site contained a primary burial. The ceramics include Barbakoeba and Koriabo elements.,,Briand 2015,"Briand, J. 2015. “La Pointe de Balaté, Saint-Laurent Du Maroni: Rapport de Fouille.”",FALSE,IP
Sainte-Agathe (97305.044),780,35,OBDY-796,Marine shell,Arauquinoid (Thémire),5.0150,-52.5085,,"Measured C14 date 440 ± 35 BP, normalised by fractionation to 780 ± 35 BP relative to δ13C of 0.",Rostain 1994,"Rostain, Stéphen. 1994. L’occupation Amérindienne Ancienne Du Littoral de Guyane. Paris: ORSTOM Éditions.",FALSE,IP
Panorama (PA02358),780,30,Beta-324184,,Incised-Punctate (Curuá),-4.0363,-54.6714,ADE site.,,Unpublished,Unpublished,FALSE,IP
Serraria Trombetas (PA01009),780,30,Beta-324188,,Incised-Punctate (Santarém),-4.3411,-55.7766,ADE site with post holes and secondary urn burials.,,Martins 2012,"Martins, Cristiane Maria Pires. 2012. “Sobre Contatos e Fronteiras: Um Enfoque Arqueológico.” Amazônica - Revista de Antropologia 4 (1): 150–84.",FALSE,IP
Piton Remarquable (97314.054),780,60,GIF-7551,Charcoal,Unclassified,4.1900,-51.6700,,,Rostain 1994,"Rostain, Stéphen. 1994. L’occupation Amérindienne Ancienne Du Littoral de Guyane. Paris: ORSTOM Éditions.",FALSE,NI
Ferraz Egreja (MT-SL-91),780,20,Gif-10048,Charcoal,Uru,-16.5167,-54.8278,"Rock shelter with parietal art and long history of occupation, mostly preceramic, with numerous superimposed hearths.",,Fontugne et al. 2006,"Fontugne, Michel, Christine Hatté, and Claude Noury. 2006. “Quadro Cronológico.” In Pré-História Do Mato Grosso, edited by Águeda V Vialou, EdUSP, 45–48. São Paulo.",FALSE,NI
Roça do Otacílio (MT-SL-61),780,70,Beta-31030,,Uru,-16.3867,-54.9272,Ring village.,,Wüst 1990,"Wüst, Irmhild. 1990. “Continuidade e Mudança: Para Uma Interpretação Dos Grupos Ceramistas Pré-Coloniais Da Bacia Do Rio Vermelho, Mato Grosso.” São Paulo: University of São Paulo.",FALSE,NI
Cueva 3 de Mayo,777,49,AA-104530,,Taquara/Itararé,-26.4100,-54.6300,Rock shelter.,,Loponte et al. 2016,"Loponte, Daniel, Mirian Carbonera, María José Corriale, and Alejandro Acosta. 2016. “Horticulturists and Oxygen Ecozones in the Tropical and Subtropical Forests of Southeast South America.” Environmental Archaeology, 1–21.",FALSE,UN
Jerônimo Rodrigues (RS-MJ-98),775,65,SI-2198,Charcoal,Tupiguarani (Guarani),-29.7610,-53.2490,,,Brochado 1971,"Brochado, José Joaquim Justiniano Proenza. 1971. “Expansão Das Pesquisas Arqueológicas Nos Vales Do Jacuí e Ibicuí-Mirim.” Publicaçoes Avulsas Do Museu Paraense Emilio Goeldi 15: 11–36.",FALSE,TP
Los Tres Cerros 1,775,85,AA-93218,Human bone,Goya-Malabrigo,-32.8548,-60.5602,"The site consists of three habitation mounds, the largest of which is 2.1 m high. Remnants of at least 3 individuals were found, with some bones covered in red pigment. Phytoliths of maize (Zea mays) and squash (Cucurbita sp.) have been identified.",,Politis et al. 2011,"Politis, Gustavo, Mariano Bonomo, C Castiñeira, and A Blasi. 2011. “Archaeology of the Upper Delta of the Paraná River (Argentina): Mound Construction and Anthropic Landscapes in the Los Tres Cerros Locality.” Quaternary International 245: 74–88.",FALSE,GM
Bella Vista-2,775,25,KIA-48489,,Irobi,-13.2635,-63.7066,The site is surrounded by a ring ditch. 16 urn burials were recovered. One large urn contained an adult buried with ceramic offerings. Pits with debris were found around the burials.,Granja del Padre.,Prümers 2014,"Prümers, Heiko. 2014. “Sitios Prehispánicos Con Zanjas En Bella Vista, Provincia Iténez, Bolivia.” In Amazonía: Memorias de Las Conferencias Magistrales Del 3er Encuentro Internacional de Arqueología Amazónica, edited by Stéphen Rostain, 73–89. Quito: Ekseption Publicidad.",FALSE,NI
Abeja,775,25,GrN-16968,,Unclassified,-0.6076,-72.3991,ADE site with 6 ha.,,Mora et al. 1991,"Mora, S., L.F. Herrera, I. Cavelier, and C. Rodríguez. 1991. Cultivars, Anthropic Soils and Stability: A Preliminary Report of Archaeological Research in Araracuara. Pennsylvania: University of Pittsburgh.",FALSE,NI
Pailón-6 (Pa-6),771,54,Bln-4784,,Pailón,-17.6681,-62.7332,"The site contained ash layers, post holes and hearths.",,Prümers 2002,"Prümers, Heiko. 2002. “Excavaciones Arqueológicas En Pailón (Depto. de Sta. Cruz, Bolivia).” Beiträge Zur Allgemeinen Und Vergleichenden Archäologie 22: 95–213.",FALSE,NI
SC-CL-94,770,40,Beta-275576,Charcoal,Taquara/Itararé,-27.6416,-50.5926,"Mound and enclosure complex with 3 mounds, one of them enclosed by a circle with 20 m diameter.",,Schmitz et al. 2013,"Schmitz, Pedro Ignácio, Jairo Henrique Rogge, Raul V Novasco, Natalia Machado Mergen, and Suliano Ferrasso. 2013. “Boa Parada: Um Lugar de Casas Subterrâneas, Aterros-Plataforma e Danceiro.” Pesquisas: Antropologia 70: 133–95.",FALSE,UN
MG-JF-13,770,40,,,Tupiguarani,-15.1400,-44.2400,,,Corrêa 2014,"Corrêa, Angelo A. 2014. “Pindorama de Mboîa e Îakaré: Continuidade e Mudança Na Trajetória Das Populações Tupi.” São Paulo: Universidade de São Paulo.",FALSE,TP
Mondaí 1 (SC-U-53),770,100,SI-439,Charcoal,Tupiguarani (Guarani),-27.2000,-53.4170,,,Mielke and Long 1969,"Mielke, J, and A Long. 1969. “Smithsonian Institution Radiocarbon Measurements V.” Radiocarbon 11 (1): 163–82.",FALSE,TP
Boa Vista II (PA-AL-13),770,80,Beta-17124,,Polychrome,-1.8000,-52.2100,ADE site.,,Rocha 2017,"Rocha, Bruna. 2017. “Ipi Ocemumuge: A Regional Archaeology of the Upper Tapajós River.” London: University College of London.",FALSE,PL
Sauípe 10,770,50,Beta-128682,,Aratu,-10.2876,-36.6354,,,Robrahn-González 2000,"Robrahn-González, Erika M. 2000. “Programa de Pesquisa e Resgate Arqueológico de Porto Sauipe: Relatório Final.” São Paulo: Zanettini Arquitetura.",FALSE,PC
Poncel (97309.106),770,40,POZ-44822,Charcoal,Arauquinoid (Thémire),4.9009,-52.3043,Excavations revealed over 200 dark features including pits with ceramic deposits and post holes of one or two houses.,,Van den Bel 2014,"Bel, Martijn Van den. 2014. “Excavations at Poncel: An Update of the Late Ceramic Age of Cayenne.” In Antes de Orellana: Actas Del 3er Encuentro Internacional de Arqueologia Amazonica, edited by Stéphen Rostain, 75–88. Quito: IFEA.",FALSE,IP
Huapula,770,60,Beta-100539,Charcoal,Corrugated (Huapula),-2.0747,-78.0458,"Complex of more than 30 platform mounds (up to 3.5 m high) covering 70 ha. Platforms are arranged in plaza groups and sustained house floors with post holes, ovens, ceramic deposits and pits.",,Rostain 1999,"Rostain, Stéphen. 1999. “Secuencia Arqueológica En Montículos Del Valle Del Upano En La Amazonía Ecuatoriana.” Bulletin de L´Institut Français D´Etudes Andines 28 (1): 1–37.",FALSE,CC
Los Indios,770,85,URU-135,Charcoal,Cerritos,-33.9400,-53.7100,"Four mounds, including a funerary mound with 13 burials.",,López Mazz 2001,"López Mazz, José M. 2001. “Las Estructuras Tumulares (Cerritos) Del Litoral Atlantico Uruguayo.” Latin American Antiquity 12 (3): 231–55.",FALSE,NI
Caboquim,770,30,Beta-500928,Charcoal,Unclassified,-9.8104,-67.1737,"Two concentric circles of mounds around a plaza with 90 m diameter, connected to deep, sunken roads, some flanked by embankments. Excavations revealed burnt floors with ceramics in the mounds.",,Unpublished,Unpublished,FALSE,NI
Petit Saut 171,770,90,ARC-933,,Unclassified,4.9100,-53.0000,,,Vacher et al. 1998,"Vacher, Stéphane, Sylvie Jérémie, and Jérôme Briand. 1998. Amérindiens Du Sinnamary (Guyane): Archéologie En Forêt Équatoriale. Paris: Maison des Sciences de l’Homme.",FALSE,NI
Nueva Armenia (N-P-2),769,51,P-269,,Polychrome (Napo),-0.8795,-75.4636,,,Evans and Meggers 1968,"Evans, Clifford, and B J Meggers. 1968. Archaeological Investigations on the Rio Napo, Eastern Ecuador. Washington, D.C.: Smithsonian Institution.",FALSE,PL
Cerro Aislado,765,80,I-9397,,Arauquinoid,6.7300,-66.7300,,,Rouse and Allaire 1978,"Rouse, Irving, and Louis Allaire. 1978. “Eastern Venezuela, Guianas, and the West Indies.” In Chronologies in New World Archaeology, edited by Royal E Taylor and Clement Meighan, 431–81. New York: Academic Press.",FALSE,IP
Los Tres Cerros 1,763,47,AA-103893,Human bone,Goya-Malabrigo,-32.8548,-60.5602,"The site consists of three habitation mounds, the largest of which is 2.1 m high. Remnants of at least 3 individuals were found, with some bones covered in red pigment. Phytoliths of maize (Zea mays) and squash (Cucurbita sp.) have been identified.",,Scabuzzo and Ramos van Raap 2011,"Scabuzzo, C, and A Ramos van Raap. 2011. “Primeros Estudios Bioarqueológicos En El Sitio Los Tres Cerros (Departamento de Victoria, Entre Ríos).” Comechingonia 15: 167–72.",FALSE,GM
Carcará,760,30,,,Taquara/Itararé,-23.1920,-45.9422,Small pit house with 4 m diameter.,,A LASCA 2016,A LASCA. 2016. “Resgate Do Sítio Arqueológico Carcará - Fases 2 e 3. Monitoramento Na Área Do Sítio Arqueológico Carcará.” São Paulo.,FALSE,UN
PM-01,760,40,Beta-237106,Charcoal,Taquara/Itararé,-26.3580,-54.5959,Ceremonial mound and enclosure complex. The main circle has 180 m diameter and an entrance avenue. Earth ovens were found under the embankment. Phytoliths of maize (Zea mays) were recovered from ceramic fragments.,,Iriarte et al. 2008,"Iriarte, Gillam, and Marozzi 2008",FALSE,UN
PM-01,760,60,Beta-221418,Charcoal,Taquara/Itararé,-26.3580,-54.5959,Ceremonial mound and enclosure complex. The main circle has 180 m diameter and an entrance avenue. Earth ovens were found under the embankment. Phytoliths of maize (Zea mays) were recovered from ceramic fragments.,,Iriarte et al. 2008,"Iriarte, Gillam, and Marozzi 2008",FALSE,UN
Onça Puma 3 (PA00978),760,40,Beta-236412,Charcoal,Tupiguarani,-6.5294,-51.0590,ADE site with 3.9 ha.,,Garcia 2012,"Garcia, Lorena L W G. 2012. “Arqueologia Na Região Dos Interflúvios Xingu-Tocantins: A Ocupação Tupi No Cateté.” São Paulo: University of São Paulo.",FALSE,TP
Posto Fiscal 1 (PR-JA-02),760,50,SI-140,Charcoal,Tupiguarani (Guarani),-22.9076,-49.9922,Domestic areas with post holes and hearths.,,Long 1965,"Long, A. 1965. “Smithsonian Institution Radiocarbon Measurements II.” Radiocarbon 7: 245–56.",FALSE,TP
Sete Quedas 3 (PR-FO-04),760,40,SI-5039,,Tupiguarani (Guarani),-24.0765,-54.2534,,,Chmyz 1983,"Chmyz, Igor. 1983. “Sétimo Relatório Do Projeto Arqueológico Itaipu.” Curitiba: Itaipu/IPHAN.",FALSE,TP
Três Ranchos (PA-BA-38),760,105,SI-6753,,Tupiguarani (Tucuruí),-3.8487,-49.7069,,,Simões and Costa 1987,"Simões, Mário F, and Fernanda A Costa. 1987. “Pesquisas Arqueológicas No Baixo Rio Tocantins (Pará).” Revista de Arqueologia 4 (1): 11–27.",FALSE,TP
Sítio do Brejo,760,40,Beta-260321,,Incised Rim,-8.8100,-63.9520,The site has layers of ADE intercalated with natural deposition. Features included hearths and potential post holes.,"Ceramics are called Barrancoid or Incised Rim, and Zuse (2012) explicitly points to similarities with Manacapuru, Paredão, Axinim.",Zuse 2014,"Zuse, Silvana. 2014. “Variabilidade Cerâmica e Diversidade Cultural No Alto Rio Madeira, Rondônia.” São Paulo: University of São Paulo.",FALSE,SB
Estiva 2 (TO00550),760,60,Beta-184620,Charcoal,Aratu,-10.6771,-48.4380,A village with 160 m diameter and 13 ceramic concentrations (house floors).,,Oliveira 2005,"Oliveira, Elisângela R. 2005. “Aspectos Da Interação Cultural Entre Os Grupos Ceramistas Pré-Coloniais Do Médio Curso Do Rio Tocantins.” São Paulo: University of São Paulo.",FALSE,PC
Los Mangos,760,100,QC-313-C,Charcoal,Arauquinoid (Corozal),7.8760,-65.7340,,,Roosevelt 1997,"Roosevelt, Anna Curtenius. 1997. The Excavations at Corozal, Venezuela: Stratigraphy and Ceramic Seriation. New Haven: Yale University.",FALSE,IP
Pedra Branca (PA-IT-09),760,105,SI-4209,,Incised-Punctate (Castanha),-4.3100,-55.9800,ADE site with burials and midden.,,Rocha 2017,"Rocha, Bruna. 2017. “Ipi Ocemumuge: A Regional Archaeology of the Upper Tapajós River.” London: University College of London.",FALSE,IP
Los Tres Cerros 1,760,70,LP-2332,Charcoal,Goya-Malabrigo,-32.8548,-60.5602,"The site consists of three habitation mounds, the largest of which is 2.1 m high. Remnants of at least 3 individuals were found, with some bones covered in red pigment. Phytoliths of maize (Zea mays) and squash (Cucurbita sp.) have been identified.",,Politis et al. 2011,"Politis, Gustavo, Mariano Bonomo, C Castiñeira, and A Blasi. 2011. “Archaeology of the Upper Delta of the Paraná River (Argentina): Mound Construction and Anthropic Landscapes in the Los Tres Cerros Locality.” Quaternary International 245: 74–88.",FALSE,GM
João P. Beltrão (GO-JU-17),760,75,SI-2773,,Uru,-15.5190,-51.1923,,,Schmitz 1976,"Schmitz, Pedro I. 1976. “Arqueologia de Goiás: Sequencia Cultural e Datações de C14.” Anuário de Divulgação Científica 3/4: 1–19.",FALSE,NI
Teso dos Bichos (PA-JO-21),755,110,GX-16066,,Marajoara,-0.8789,-48.9461,"A mound with 2 ha, containing numerous stoves, trash middens, ash layers and features such as adobe and post holes, corresponding to house floors (at least 20 dwellings).",,Roosevelt 1991,"Roosevelt, Anna C. 1991. Moundbuilders of the Amazon: Geophysical Archaeology on Marajo Island, Brazil. San Diego: Academic Press.",FALSE,PL
Teso dos Bichos (PA-JO-21),755,160,GX-10005,,Marajoara,-0.8789,-48.9461,"A mound with 2 ha, containing numerous stoves, trash middens, ash layers and features such as adobe and post holes, corresponding to house floors (at least 20 dwellings).",,Roosevelt 1991,"Roosevelt, Anna C. 1991. Moundbuilders of the Amazon: Geophysical Archaeology on Marajo Island, Brazil. San Diego: Academic Press.",FALSE,PL
Mondego (AM-MC-31),755,60,SI-4273,,Polychrome (Jatuarana),-8.4200,-63.4600,,,Moraes 2013,"Moraes, Claide de Paula. 2013. “Amazônia Ano 1000: Territorialidade e Conflito No Tempo Das Chefias Regionais.” São Paulo: University of São Paulo.",FALSE,PL
Katoury (97302.078),755,45,ARC-2272,,Arauquinoid (Thémire),4.9400,-52.3000,Large habitation site (1.5 ha) with ceramic-filled pits and post holes.,,Mestre et al. 2005,"Mestre, M, M Hildebrand, and S Delpech. 2005. “Katoury, Cayenne, Guyane Française.” Cayenne: INRAP.",FALSE,IP
Peruvia II,755,35,GrN-9800,,Arauquinoid (Hertenrits),5.7231,-55.9993,Thick layer of ADE in the vicinity of clusters of raised fields. Two urn burials were excavated.,,Rostain 1994,"Rostain, Stéphen. 1994. L’occupation Amérindienne Ancienne Du Littoral de Guyane. Paris: ORSTOM Éditions.",FALSE,IP
Loma Alta de Casarabe (BE-CE-01),755,95,SI-5385,,Casarabe,-14.9300,-64.2900,"Large rectangular platform 650 x 450 m topped by a mound, reaching 16 m height. Excavations uncovered floors intercalated with construction layers and 4 extended burials.",,Dougherty and Calandra 1984,"Dougherty, Bernardo, and Horacio A Calandra. 1984. “Prehispanic Human Settlement in the Llanos de Moxos, Bolivia.” Quaternary of South America and Antarctic Peninsula 2: 163–99.",FALSE,NI
Pailón-6 (Pa-6),755,43,Bln-4824,,Pailón,-17.6681,-62.7332,"The site contained ash layers, post holes and hearths.",,Prümers 2002,"Prümers, Heiko. 2002. “Excavaciones Arqueológicas En Pailón (Depto. de Sta. Cruz, Bolivia).” Beiträge Zur Allgemeinen Und Vergleichenden Archäologie 22: 95–213.",FALSE,NI
Peña Roja,755,30,GrN-14991,,Unclassified,-0.6511,-72.0830,ADE site. Pit features filled with ceramics and charcoal.,,Herrera et al. 1987,"Herrera, L. F., I. Cavelier, and S. Mora. 1987. “Informe de Actividades: Proyecto Ecología y Cultura.” Bogotá: Instituto Colombiano de Antropología.",FALSE,NI
